year,month,central_lat,central_lon,mean_flux,TPM_flux,CO2_flux,CO_flux,CH4_flux
2020,August,-8.75,-70.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-70.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-69.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-69.25,0.0006955149583518505,6.40569260212942e-06,0.0011927841696888208,7.657379319425672e-05,4.785862074641045e-06
2020,August,-8.75,-68.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-68.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-67.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-67.25,0.0006558248423971236,2.518367546144873e-05,0.004689374007284641,0.0003010462678503245,1.8815391740645282e-05
2020,August,-8.75,-66.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-66.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-65.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-65.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-64.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-64.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-63.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-63.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-62.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-62.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-61.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-61.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-60.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-60.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-59.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-59.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-58.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-58.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-57.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-57.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-56.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-56.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-55.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-55.25,0.0013763277092948556,2.0369650883367285e-05,0.0037929692771285772,0.00024349926388822496,1.521870399301406e-05
2020,August,-8.75,-54.75,0.002298383740708232,1.8915698092314415e-05,0.0035222333390265703,0.00022611868917010725,1.4132418073131703e-05
2020,August,-8.75,-54.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-53.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-53.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-52.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-52.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-51.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-51.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-50.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-50.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-49.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-49.25,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-48.75,0.0,0.0,0.0,0.0,0.0
2020,August,-8.75,-48.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-71.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-71.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-70.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-70.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-69.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-69.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-68.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-68.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-67.75,0.0013686723541468382,3.791222479776479e-05,0.007059517316520214,0.00045320362551137805,2.8325226594461128e-05
2020,August,-9.25,-67.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-66.75,0.002222349401563406,4.80027447338216e-05,0.00893844198435545,0.0005738259642384946,3.5864122764905915e-05
2020,August,-9.25,-66.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-65.75,0.01569584757089615,0.00024642478092573583,0.04588599130511284,0.002945767482742667,0.0001841104676714167
2020,August,-9.25,-65.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-64.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-64.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-63.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-63.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-62.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-62.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-61.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-61.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-60.75,0.009473041631281376,0.00019798656285274774,0.03686646372079849,0.002366736065596342,0.00014792100409977138
2020,August,-9.25,-60.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-59.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-59.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-58.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-58.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-57.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-57.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-56.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-56.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-55.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-55.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-54.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-54.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-53.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-53.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-52.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-52.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-51.75,0.008920139633119106,0.0001899989729281515,0.03537911921739578,0.0022712519858032465,0.0001419532491127029
2020,August,-9.25,-51.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-50.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-50.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-49.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-49.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-48.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.25,-48.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-71.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-71.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-70.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-70.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-69.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-69.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-68.75,0.0005239340243861079,1.639913534745574e-05,0.0030536320991814137,0.0001960356457857415,1.2252227861608844e-05
2020,August,-9.75,-68.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-67.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-67.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-66.75,0.0019691046327352524,4.2532661609584466e-05,0.007919874973595142,0.00050843640929088,3.177727558068e-05
2020,August,-9.75,-66.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-65.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-65.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-64.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-64.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-63.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-63.25,0.009352847002446651,0.00019453921413514763,0.036224544048309326,0.002325526438653469,0.00014534540241584182
2020,August,-9.75,-62.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-62.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-61.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-61.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-60.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-60.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-59.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-59.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-58.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-58.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-57.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-57.25,0.004743117373436689,7.541556988144293e-05,0.014042899943888187,0.0009015194955281913,5.634496847051196e-05
2020,August,-9.75,-56.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-56.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-55.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-55.25,0.006170591805130243,0.00010490006388863549,0.01953311450779438,0.0012539778836071491,7.837361772544682e-05
2020,August,-9.75,-54.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-54.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-53.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-53.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-52.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-52.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-51.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-51.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-50.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-50.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-49.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-49.25,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-48.75,0.0,0.0,0.0,0.0,0.0
2020,August,-9.75,-48.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-71.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-71.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-70.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-70.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-69.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-69.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-68.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-68.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-67.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-67.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-66.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-66.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-65.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-65.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-64.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-64.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-63.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-63.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-62.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-62.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-61.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-61.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-60.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-60.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-59.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-59.25,0.00101558119058609,2.5084857043111697e-05,0.004670973401516676,0.00029986497247591615,1.874156077974476e-05
2020,August,-10.25,-58.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-58.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-57.75,0.00515618035569787,9.951428364729509e-05,0.01853024587035179,0.0011895960196852684,7.434975123032928e-05
2020,August,-10.25,-57.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-56.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-56.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-55.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-55.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-54.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-54.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-53.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-53.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-52.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-52.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-51.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-51.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-50.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-50.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-49.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-49.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-48.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.25,-48.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-71.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-71.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-70.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-70.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-69.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-69.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-68.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-68.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-67.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-67.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-66.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-66.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-65.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-65.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-64.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-64.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-63.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-63.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-62.75,0.007268302142620087,0.00018098072905559093,0.03369985893368721,0.00216344790533185,0.00013521549408324063
2020,August,-10.75,-62.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-61.75,0.0024848198518157005,3.081176691921428e-05,0.005737363360822201,0.00036832457408308983,2.3020285880193114e-05
2020,August,-10.75,-61.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-60.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-60.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-59.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-59.25,0.006846890784800053,0.00016911821148823947,0.03149097412824631,0.0020216431003063917,0.00012635269376914948
2020,August,-10.75,-58.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-58.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-57.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-57.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-56.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-56.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-55.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-55.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-54.75,0.004237605724483728,6.271656457101926e-05,0.011678256094455719,0.0007497152546420693,4.6857203415129334e-05
2020,August,-10.75,-54.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-53.75,0.010820004157721996,0.00022505609376821667,0.041906993836164474,0.0026903257239609957,0.00016814535774756223
2020,August,-10.75,-53.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-52.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-52.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-51.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-51.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-50.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-50.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-49.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-49.25,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-48.75,0.0,0.0,0.0,0.0,0.0
2020,August,-10.75,-48.25,0.0,0.0,0.0,0.0,0.0
